species,pal,tox,distance,database,individual,col_mean,col_sd,col_cov,col_skew,col_kurtosis,lum_mean,lum_sd,lum_cov,lum_skew,lum_kurtosis,col_mean_hrz,col_sd_hrz,col_cov_hrz,col_skew_hrz,col_kurtosis_hrz,col_mean_vrt,col_sd_vrt,col_cov_vrt,col_skew_vrt,col_kurtosis_vrt,lum_mean_hrz,lum_sd_hrz,lum_cov_hrz,lum_skew_hrz,lum_kurtosis_hrz,lum_mean_vrt,lum_sd_vrt,lum_cov_vrt,lum_skew_vrt,lum_kurtosis_vrt,caa_sc,caa_jc,caa_st,caa_jt,caa_hc,caa_qc,caa_ht,caa_qt,caa_scpl,caa_qcpl,caa_c,caa_sc_hrz,caa_sc_vrt,caa_jc_hrz,caa_jc_vrt,caa_st_hrz,caa_st_vrt,caa_jt_hrz,caa_jt_vrt,caa_hc_hrz,caa_hc_vrt,caa_qc_hrz,caa_qc_vrt,caa_ht_hrz,caa_ht_vrt,caa_qt_hrz,caa_qt_vrt,caa_scpl_hrz,caa_scpl_vrt,caa_qcpl_hrz,caa_qcpl_vrt,caa_c_hrz,caa_c_vrt,caa_pt,caa_pt_hrz,caa_pt_vrt,caa_asp,vca_ml,vca_sl,vca_cvl,vca_mdmax,vca_sdmax,vca_cvdmax,vca_mssat,vca_sssat,vca_cvssat,vca_msl,vca_ssl,vca_cvsl,vca_ms,vca_ss,vca_cvs,vca_ml_hrz,vca_sl_hrz,vca_cvl_hrz,vca_ml_vrt,vca_sl_vrt,vca_cvl_vrt,vca_mdmax_hrz,vca_sdmax_hrz,vca_cvdmax_hrz,vca_mdmax_vrt,vca_sdmax_vrt,vca_cvdmax_vrt,vca_mssat_hrz,vca_sssat_hrz,vca_cvssat_hrz,vca_mssat_vrt,vca_sssat_vrt,vca_cvssat_vrt,vca_msl_hrz,vca_ssl_hrz,vca_cvsl_hrz,vca_msl_vrt,vca_ssl_vrt,vca_cvsl_vrt,vca_ms_hrz,vca_ss_hrz,vca_cvs_hrz,vca_ms_vrt,vca_ss_vrt,vca_cvs_vrt,bsa_bml,bsa_bsl,bsa_bcvl,bsa_bmdmax,bsa_bsdmax,bsa_bcvdmax,bsa_bmssat,bsa_bsssat,bsa_bcvssat,bsa_bmsl,bsa_bssl,bsa_bcvsl,bsa_bms,bsa_bss,bsa_bcvs,bsa_bml_hrz,bsa_bsl_hrz,bsa_bcvl_hrz,bsa_bml_vrt,bsa_bsl_vrt,bsa_bcvl_vrt,bsa_bmdmax_hrz,bsa_bsdmax_hrz,bsa_bcvdmax_hrz,bsa_bmdmax_vrt,bsa_bsdmax_vrt,bsa_bcvdmax_vrt,bsa_bmssat_hrz,bsa_bsssat_hrz,bsa_bcvssat_hrz,bsa_bmssat_vrt,bsa_bsssat_vrt,bsa_bcvssat_vrt,bsa_bmsl_hrz,bsa_bssl_hrz,bsa_bcvsl_hrz,bsa_bmsl_vrt,bsa_bssl_vrt,bsa_bcvsl_vrt,bsa_bms_hrz,bsa_bss_hrz,bsa_bcvs_hrz,bsa_bms_vrt,bsa_bss_vrt,bsa_bcvs_vrt,source_dataset
Dendrodoris krusensterni,no.no,no,2cm,animals_on_background,35_DendrodorisKrusensterni_5_NP_D_RAW,0.168873068,0.394062733,2.333484774,5.84966947,58.58188811,0.641321273,1.495597281,2.332056249,6.717898798,69.40809122,0.092374123,0.272122975,2.945878846,8.632404087,120.7151651,0.078865122,0.239944068,3.042461143,9.897978606,173.8504595,0.353593702,1.107564698,3.132308889,10.40787726,156.2679375,0.288701204,0.858733706,2.974472205,9.761336457,148.7514812,7.977375726,0.346842423,9.928033145,0.039241238,2.378953252,0.758717155,2.775087129,0.667267407,0.19304183,0.712992281,0.026516354,7.968929778,7.985742072,0.346475208,0.347206177,10.36280089,9.317945364,0.040959687,0.036829824,2.378409342,2.379480968,0.576285897,0.578826071,2.801026491,2.699706008,0.893328547,0.861014508,0.193717448,0.192018,0.734807222,0.719920289,0.029317033,0.023716245,1362.973873,33.10986327,41.16519182,0.445773662,0.095833009,0.138883815,1.449227321,0.10053972,0.101935932,1.013887161,2.741555475,2.879330623,1.050254372,30.70488673,18.84445172,0.613728098,6.485543381,4.257715545,0.656493264,0.096306675,0.139720424,1.450786506,0.096449842,0.139737988,1.448815109,0.100778182,0.102330927,1.015407552,0.100553977,0.1021795,1.01616568,2.747456762,2.890503334,1.052065086,2.740725704,2.88634602,1.053132028,30.70828822,18.84272759,0.613603971,30.70150543,18.84616482,0.613851489,6.487000277,4.258108385,0.656406382,6.484095137,4.257324485,0.656579584,0.237267411,0.117848807,0.496691923,0.427993446,0.332790031,0.77755871,0.439109237,0.330602006,0.752892397,9.887558163,5.488675129,0.555109263,2.579091388,2.023508283,0.784581846,0.241818364,0.125009768,0.516957296,0.231642856,0.108165871,0.466951035,0.432672956,0.33135359,0.765829215,0.422210005,0.334699453,0.792732167,0.442996194,0.329034693,0.742748352,0.434305318,0.332697977,0.76604629,10.12411046,5.929113301,0.585642889,9.595201472,4.877922118,0.508370995,2.528618431,2.033971154,0.804380419,2.64147128,2.010158909,0.760999722,habitat_background_2024
Dendrodoris krusensterni,no.no,no,2cm,animals_on_background,35_DendrodorisKrusensterni_6_NF_N_RAW,0.150267426,0.289081495,1.923780173,2.476188632,15.65440606,0.807041137,1.680230491,2.081963871,3.15036995,23.61707066,0.076932167,0.182651294,2.37418627,4.26512266,36.51490541,0.076703612,0.184526998,2.405714581,4.585651522,42.77193417,0.405742033,1.065961332,2.627189801,5.308507094,55.61366942,0.40318812,1.076203751,2.669234776,5.544781604,60.03335554,1.131237209,0.125693023,3.590169297,0.099726925,0.307042798,0.139741199,1.476842158,0.594325005,0.112709974,0.367033102,0.007747559,1.131375847,1.131098563,0.125708427,0.125677618,3.607715383,3.572851528,0.100214316,0.099245876,0.307239446,0.306845716,0.123642249,0.1234838,1.476878186,1.476379099,0.672156229,0.671929085,0.112961372,0.112461747,0.397899239,0.397706442,0.007575998,0.007919095,16410.76944,130.9958166,125.2770498,0.511157574,0.092481813,0.027640688,0.29887701,0.147044765,0.010445919,0.071039043,3.913727386,0.228579498,0.058404553,27.99759256,13.97704179,0.499222987,3.056206184,1.138769922,0.372608997,0.09238088,0.026604024,0.287981931,0.092381188,0.026581216,0.287734073,0.147095572,0.010148847,0.068994921,0.147098566,0.010146994,0.068980914,3.915065324,0.221889055,0.056675697,3.915135983,0.222060278,0.056718408,27.99775254,13.97778233,0.499246585,27.99743255,13.97630105,0.499199383,3.056240331,1.138782631,0.372608993,3.05617203,1.138757209,0.372609002,0.383201912,0.104792281,0.273464922,0.109096522,0.127757843,1.171053303,0.062593879,0.131916206,2.107493702,16.34371161,4.82310345,0.295104537,2.266023756,1.124122279,0.496077005,0.382691074,0.104907592,0.274131276,0.383690546,0.104679319,0.272822252,0.10899993,0.127863361,1.173059109,0.109188916,0.127656755,1.169136575,0.062508223,0.131963191,2.111133295,0.062675812,0.131871192,2.104020468,16.31879463,4.816994195,0.29518076,16.3675455,4.828808668,0.295023384,2.254927961,1.123942525,0.498438329,2.276637239,1.124182402,0.493790747,habitat_background_2024
Dendrodoris krusensterni,no.no,no,2cm,animals_on_background,35_DendrodorisKrusensterni_8_NP_N_RAW,0.206316518,0.383429083,1.858450733,2.309386057,12.42068815,0.825481506,1.602784209,1.941635514,2.705259725,16.81902069,0.104471423,0.243861839,2.334244445,4.155807645,31.6523411,0.105243385,0.245072479,2.328625965,4.127696289,31.61152884,0.41028529,1.016543532,2.477650449,4.739398721,41.68658626,0.417018148,1.029866498,2.469596353,4.72611939,42.32440028,2.001259492,0.500314873,1.588577717,0.264762953,0.814587732,0.58760084,0.617321982,0.445303681,0.382538913,0.516452261,0.021060997,2.001104626,2.001414365,0.500276157,0.500353591,1.605245574,1.57200762,0.267540929,0.26200127,0.814502352,0.814672974,0.587539252,0.58766233,0.622398535,0.61194908,0.44896564,0.441427952,0.383908543,0.381177431,0.518252446,0.514545141,0.020917495,0.021204491,2160.596822,46.806871,46.15982174,0.503480006,0.073929088,0.027868552,0.376963292,0.125817728,0.009842578,0.078228862,3.560158477,0.327132407,0.091887035,20.11142363,9.665738032,0.48060934,3.017879958,1.17010891,0.387725465,0.074171404,0.027722408,0.373761399,0.074163525,0.027708312,0.373611047,0.125906009,0.009755606,0.077483246,0.125901883,0.009762493,0.077540483,3.56233079,0.322876703,0.090636362,3.562163286,0.323284852,0.090755203,20.11110605,9.665153754,0.480587877,20.11174128,9.666322398,0.480630805,3.017848132,1.170083448,0.387721117,3.017911791,1.170134375,0.387729813,0.304926307,0.045229836,0.148330383,0.059228743,0.034742665,0.586584535,0.056549176,0.095604415,1.690642037,12.6239852,2.07726968,0.164549439,2.793653067,0.516736853,0.184968155,0.304266377,0.045020609,0.147964458,0.305577266,0.045422752,0.148645717,0.059702371,0.0350818,0.587611506,0.058761554,0.034396347,0.585354614,0.057984131,0.096627659,1.666450067,0.055133728,0.094555794,1.715026305,12.59443316,2.063668749,0.163855628,12.65313552,2.090053289,0.165180661,2.787324518,0.520651191,0.186792456,2.799895587,0.512744433,0.183129841,habitat_background_2024
Discodoris sp,no.no,no,2cm,animals_on_background,42_DiscodorisSp_1_NF_N_RAW,0.132671378,0.292182109,2.202299503,2.036259916,13.63593866,0.621974428,1.429235477,2.297900705,2.555387226,20.4495476,0.067316294,0.177389571,2.63516543,3.935124263,36.84830507,0.067809772,0.180830615,2.666733863,4.179199226,41.94108786,0.310126596,0.867268077,2.796496942,4.758880915,53.78172803,0.313290183,0.89236454,2.848364191,5.08355746,60.93934726,1.185910193,0.296477548,1.545993261,0.257665544,0.326069397,0.235209351,0.626899459,0.452212371,0.277071546,0.343710861,0.005766768,1.186018404,1.185801972,0.296504601,0.296450493,1.564473218,1.528654947,0.260745536,0.254775825,0.32615453,0.325984182,0.235270761,0.235147882,0.64426282,0.609478153,0.464737388,0.439645554,0.278625069,0.275613159,0.350004075,0.337396718,0.005620605,0.005912905,29743.53756,176.9167953,168.1216162,0.512745217,0.081579427,0.016297346,0.199772745,0.090551101,0.00844337,0.093244256,2.582620422,0.209121767,0.080972707,20.12588249,6.096439885,0.302915407,2.596032755,0.811266726,0.3125025,0.081714235,0.015985599,0.195628084,0.081718844,0.015983659,0.195593306,0.09053606,0.008264247,0.091281271,0.090532546,0.008266489,0.091309584,2.583313176,0.203793229,0.078888317,2.583253876,0.204014721,0.078975869,20.12577164,6.096668658,0.302928443,20.12599334,6.096211075,0.30290237,2.596057487,0.811278635,0.31250411,2.59600802,0.811254814,0.312500889,0.345881087,0.053791341,0.155519751,0.164326378,0.170862627,1.039776022,0.118725332,0.214333043,1.805284847,14.46844001,2.442629308,0.168824649,2.905874536,0.59268019,0.203959318,0.346169903,0.055310455,0.159778346,0.345606599,0.05230474,0.151341843,0.165709362,0.171960773,1.037725155,0.163011999,0.169798456,1.041631641,0.12085315,0.215914837,1.786588407,0.116703068,0.212792529,1.823367049,14.48451271,2.52516229,0.174335329,14.45316463,2.361383462,0.163381759,2.90063865,0.59698184,0.205810483,2.910850687,0.588505228,0.202176371,habitat_background_2024
Discodoris sp,no.no,no,2cm,animals_on_background,127_TayuvaLilacina_8_NP_N_RAW,0.143787721,0.246789251,1.71634441,2.767320411,17.60589506,0.612893352,1.130096719,1.843871719,3.233870595,23.10037539,0.072303906,0.157559497,2.179128409,4.52298336,39.56721689,0.074504365,0.164444462,2.207178905,4.454514112,37.60649398,0.300975677,0.720350754,2.393385275,5.264960664,53.48729869,0.313511348,0.757830399,2.417234348,5.205124475,51.2452252,1.042968606,0.260742151,2.272338171,0.378723029,0.122772753,0.088561821,0.902912719,0.821866575,0.31973259,0.455214198,0.001774056,1.043026312,1.042910905,0.260756578,0.260727726,2.283834201,2.260513895,0.380639033,0.376752316,0.122890252,0.122655132,0.111859528,0.111645512,0.905732311,0.900017781,0.653347756,0.649225594,0.320697806,0.318740021,0.382603642,0.380435553,0.001723031,0.001825074,316872.1509,579.3725,546.9230089,0.514405407,0.090986473,0.018062341,0.198516774,0.106273967,0.014440286,0.135877922,3.102745381,0.27771878,0.089507435,16.73310095,5.693912891,0.340278404,2.997360524,0.624106515,0.208218701,0.090931599,0.017724473,0.194920939,0.090933354,0.017737307,0.195058314,0.106214311,0.01415429,0.133261606,0.106213808,0.014159181,0.133308285,3.101635457,0.272376374,0.087817017,3.10163318,0.27253839,0.087869317,16.73319238,5.694130748,0.340289565,16.73300952,5.693695032,0.340267244,2.997390196,0.624224969,0.208256159,2.997330853,0.623988041,0.208181236,0.320101342,0.074618128,0.233107826,0.174219918,0.185066654,1.062258873,0.128523905,0.127912423,0.99524227,13.32592425,3.286924423,0.246656394,2.54333398,0.585103966,0.230053926,0.319320217,0.074614886,0.233667904,0.320838688,0.074609935,0.232546565,0.171811611,0.185326748,1.078662538,0.176493247,0.184777608,1.046938686,0.126858729,0.128127338,1.010000176,0.130095753,0.127679337,0.981425865,13.29104909,3.286782369,0.247292922,13.35884476,3.28654923,0.246020467,2.546525737,0.587694415,0.230782829,2.540321111,0.582624074,0.229350562,habitat_background_2024
Discodoris sp,no.no,no,2cm,animals_on_background,84_JorunnaPantheris_1_NF_N_RAW,0.185835572,0.342446851,1.842741123,2.521638392,13.40689473,0.622141622,1.139261928,1.831193875,2.880756993,21.08900048,0.09429835,0.217210788,2.303442088,4.439049826,34.51562755,0.094264679,0.213838178,2.268486786,4.295243553,32.74390577,0.309981053,0.711714561,2.295993751,4.854659451,49.41275538,0.313342354,0.714859845,2.281401913,4.830898636,49.39965139,3.080354874,0.440050696,2.916303208,0.138871581,1.280307901,0.657948108,1.251955734,0.503824051,0.289461139,0.580886079,0.035870017,3.080329319,3.080378647,0.440047046,0.440054092,2.938400521,2.892252311,0.139923834,0.137726301,1.280243595,1.280371785,0.515207924,0.533956508,1.25759559,1.24565781,0.646276289,0.640141484,0.28998544,0.288890196,0.580742106,0.587048996,0.03585975,0.03588028,722.4505004,26.8864184,26.87046262,0.500148407,0.044994348,0.018496599,0.411087173,0.11479155,0.038135431,0.332214621,3.349470365,1.086001833,0.324230912,18.99452705,12.02279058,0.632960776,2.721817645,0.924351978,0.339608342,0.045043652,0.018392127,0.408317843,0.045035111,0.018402076,0.4086162,0.114963006,0.038083772,0.331269799,0.114956319,0.038082145,0.331274918,3.354247207,1.084857004,0.323427862,3.354017738,1.084739174,0.323414859,18.99382407,12.02155615,0.632919211,18.99522977,12.02402439,0.633002313,2.721689299,0.924322913,0.339613678,2.721945945,0.924381011,0.339603001,0.167450961,0.039419765,0.235410803,0.224272893,0.269471173,1.201532515,0.206139898,0.285313959,1.384079268,6.777141286,1.716396452,0.253262604,1.719363325,0.409926801,0.238417788,0.167548531,0.039585986,0.236265792,0.167353484,0.039415949,0.23552512,0.227280665,0.270276027,1.189172984,0.221267988,0.269744956,1.219087128,0.209157532,0.286210755,1.368398029,0.203125141,0.285562775,1.405846533,6.781282188,1.723632954,0.254175082,6.773004333,1.716231905,0.253393003,1.723083478,0.414382076,0.240488683,1.715646718,0.407075318,0.237272227,habitat_background_2024
Discodoris sp,no.no,no,2cm,animals_on_background,84_JorunnaPantheris_2_NF_N_RAW,0.172733594,0.355924993,2.060542977,2.74325668,18.81676924,0.637444768,1.358345162,2.130922129,3.269562589,27.29970771,0.087312806,0.225446053,2.582050251,5.054210718,51.13577263,0.087836518,0.222451888,2.532567241,4.665343774,44.53903189,0.317334698,0.85748655,2.702151875,5.903340466,73.38135806,0.321543176,0.857171491,2.66580526,5.440516515,62.79701751,2.57921427,0.515842854,2.629968564,0.262996856,1.117986032,0.694643778,1.228731096,0.559219621,0.389419855,0.6269317,0.0239209,2.57880647,2.579621997,0.515761294,0.515924399,2.677121568,2.583669686,0.267712157,0.258366969,1.117838868,1.118132981,0.537566864,0.50888425,1.237154176,1.21969622,0.768687109,0.757839871,0.391736725,0.387145684,0.653126986,0.63336206,0.023616374,0.024225289,1665.282304,41.34350355,40.27917718,0.506519795,0.07068647,0.027031313,0.382411411,0.095916933,0.028875937,0.301051499,2.720989876,0.581749638,0.213800736,15.62744355,7.432385103,0.475598269,3.190934837,1.437022106,0.450345175,0.070759829,0.02682765,0.379136724,0.070747405,0.026826383,0.379185399,0.095740732,0.028548117,0.298181517,0.095753341,0.028563181,0.298299571,2.718426923,0.575818065,0.211820321,2.718620523,0.576021228,0.211879967,15.6274143,7.431912715,0.475568931,15.62747281,7.432857541,0.47562761,3.190803109,1.436881939,0.450319838,3.191066587,1.437162269,0.450370504,0.230047973,0.054773736,0.238097018,0.212070219,0.142654605,0.672676278,0.168337451,0.129423782,0.768835345,9.398597946,2.354836468,0.250551889,2.376494646,0.451716886,0.190076964,0.229707899,0.055746206,0.242683016,0.230379348,0.054244802,0.235458613,0.215102231,0.145166187,0.67487067,0.209115757,0.141233459,0.675384111,0.170705725,0.132057599,0.773597951,0.166029751,0.127799901,0.769740969,9.384639054,2.394977526,0.25520188,9.412199807,2.333747738,0.247949235,2.384740358,0.460070403,0.192922639,2.368459838,0.446880115,0.188679625,habitat_background_2024
Discodoris sp,no.no,no,2cm,animals_on_background,84_JorunnaPantheris_3_NL_N_RAW,0.227456688,0.379120484,1.666780992,3.091352413,18.02514992,0.644799227,1.13224702,1.755968327,3.580515266,24.05119189,0.117620687,0.25351253,2.155339649,4.844782732,39.52728068,0.113339566,0.242009913,2.135264159,4.861083372,39.98773045,0.331066656,0.758138748,2.289988236,5.462122444,50.59104451,0.315212162,0.717631025,2.27666033,5.578017388,54.28667626,3.217227835,0.459603976,2.727272583,0.129870123,1.26819492,0.651723267,1.286281863,0.474984497,0.29473705,0.563353882,0.02396136,3.21732986,3.217125544,0.459618551,0.459589363,2.720502087,2.734316883,0.129547718,0.130205566,1.26820319,1.268186418,0.468308597,0.468302404,1.281600717,1.290689633,0.658612484,0.663283263,0.294583135,0.294897465,0.56346054,0.565792833,0.024680774,0.023241982,1660.740711,39.51736822,42.02558992,0.484620243,0.053315923,0.030394707,0.570086856,0.124037503,0.030179642,0.243310623,3.47864303,0.888287783,0.255354681,20.5963039,10.82413897,0.525537933,4.152885262,1.884057638,0.453674378,0.053139054,0.030217054,0.568641175,0.053138844,0.030189933,0.568133047,0.123881675,0.029777893,0.240373668,0.123886008,0.029787777,0.240445044,3.473667082,0.883465765,0.254332308,3.473946793,0.883510405,0.25432468,20.59748221,10.82477197,0.5255386,20.59512738,10.82350675,0.525537257,4.153011125,1.884128857,0.453677778,4.15275959,1.883986515,0.45367098,0.23809141,0.030346393,0.127456899,0.116847343,0.094605687,0.80965202,0.14020853,0.043616182,0.311080802,9.720423102,1.322555544,0.136059463,2.859258821,0.664727594,0.232482484,0.238267488,0.030276116,0.127067761,0.237904442,0.030419643,0.127864964,0.116428632,0.094052961,0.807816428,0.117291952,0.095186926,0.811538427,0.139818785,0.042731677,0.305621859,0.14062238,0.044532168,0.316679091,9.727933995,1.321514807,0.135847427,9.712447654,1.323609766,0.136279732,2.860381772,0.666867205,0.23313923,2.858066414,0.662445849,0.231781125,habitat_background_2024
Discodoris sp,no.no,no,2cm,animals_on_background,127_TayuvaLilacina_1_NP_D_RAW,0.027914634,0.176442275,6.320780443,13.29004354,250.8366877,1.720592619,4.119405062,2.394178039,3.531086711,23.00424677,0.013353449,0.104795175,7.847798119,19.81581302,567.185148,0.014746867,0.117914493,7.995901488,19.56655867,542.5969509,0.816603836,2.480781585,3.037925459,6.331097129,64.55504961,0.906219192,2.735690671,3.018795779,5.914754342,55.33463558,2.699602657,0.299955851,6.582565468,0.182849041,1.369664656,0.623361249,2.23828183,0.713852961,0.241402446,0.668607105,0.048463125,2.705296711,2.693896463,0.300588523,0.299321829,6.484464092,6.670933248,0.180124003,0.185303701,1.371540112,1.367771812,0.443714421,0.436222081,2.22146075,2.252035802,1.011030357,1.024945663,0.240356263,0.242312765,0.727372389,0.730583872,0.046414068,0.050512185,386.1921496,20.54519184,18.79720339,0.522215074,0.011291242,0.007699704,0.681918235,0.006183399,0.02327654,3.764359676,0.177181076,0.66901957,3.775908714,30.0812854,18.82646626,0.625853118,1.725145521,2.394118272,1.387777577,0.011481996,0.007674918,0.66843063,0.011500304,0.007671862,0.667100858,0.006289267,0.023349256,3.712555955,0.006299327,0.023356431,3.707766271,0.180211425,0.671214679,3.724595589,0.180498814,0.671431966,3.719869131,30.08101773,18.8263425,0.625854573,30.08155422,18.82659055,0.625851657,1.725101986,2.394195508,1.387857371,1.725189243,2.394040699,1.387697442,0.349015326,0.143900057,0.412302974,0.765609247,0.22683653,0.29628238,0.765281302,0.227576938,0.297376843,15.11123984,7.683661791,0.508473287,0.218101994,0.802200278,3.678096945,0.346716695,0.140960136,0.406557106,0.351127469,0.146644919,0.417640121,0.765458974,0.226422576,0.295799754,0.765747329,0.227430222,0.297004265,0.765112545,0.227199552,0.296949192,0.765436369,0.228137923,0.298049494,14.97429395,7.480302341,0.499542908,15.23707532,7.870442829,0.516532383,0.217889339,0.803814497,3.689095115,0.218297396,0.801479706,3.671503737,habitat_background_2024
Discodoris sp,no.no,no,2cm,animals_on_background,127_TayuvaLilacina_2_NP_D_RAW,0.25917149,0.54144525,2.089138934,2.762762182,16.78167216,0.984104956,1.96528278,1.99702559,2.50716741,13.96419661,0.127086536,0.332667742,2.617647412,5.014673817,46.68467804,0.13513612,0.352313599,2.607101639,4.592528625,37.93762552,0.474116203,1.196171888,2.522950871,4.621835297,38.37522513,0.511967114,1.284104582,2.508177862,4.306780157,33.29001392,2.436210634,0.348030091,3.99479656,0.190228408,1.233608194,0.633949206,1.604958204,0.625727053,0.269129249,0.62983813,0.029907431,2.436981901,2.435437425,0.348140272,0.347919632,4.060479618,3.929929403,0.193356172,0.187139495,1.233832194,1.233383287,0.496530602,0.480860678,1.612575682,1.596863304,0.82869997,0.820625405,0.270748222,0.267529564,0.662615286,0.650743041,0.028902737,0.03091222,1053.311159,33.59879975,31.34966625,0.517314755,0.03765727,0.014862434,0.394676346,0.109633383,0.057198638,0.521726473,3.061486044,1.531531527,0.500257556,14.40523551,9.605335982,0.66679479,4.95994768,2.685698099,0.541477103,0.037740191,0.014739938,0.390563428,0.037732075,0.014731547,0.39042504,0.110187876,0.056568103,0.513378652,0.110176465,0.056555325,0.51331584,3.077066436,1.513133024,0.491745322,3.076667859,1.512711988,0.491672178,14.40568913,9.605495312,0.666784853,14.40478092,9.605176279,0.666804746,4.960027873,2.685796065,0.541488099,4.959867314,2.685599915,0.541466081,0.271000744,0.097194246,0.35864937,0.493384203,0.339834467,0.688782625,0.484510455,0.349511456,0.721370308,11.2400571,4.316094052,0.383992182,2.569931314,1.745069399,0.679033478,0.269682929,0.098003696,0.36340341,0.272233008,0.096736451,0.355344313,0.496528653,0.339549511,0.68384676,0.490443885,0.341171195,0.695637576,0.48742447,0.349649448,0.717340776,0.481785612,0.350492901,0.727487273,11.18359302,4.348001231,0.388783929,11.29285562,4.299613995,0.380737533,2.56792985,1.780242604,0.693259827,2.571802846,1.717525101,0.667829225,habitat_background_2024
Discodoris sp,no.no,no,2cm,animals_on_background,123_SebadorisFragilis_2_NF_N_RAW,0.096527746,0.178640076,1.850660379,2.993987227,22.19020936,0.54894182,1.170415683,2.132130657,4.148214849,37.60390949,0.049289653,0.114737817,2.327827639,5.032990495,52.65420042,0.049887245,0.115195557,2.309118449,4.978668828,50.63520233,0.276661751,0.76201196,2.754309035,6.827336156,91.95518957,0.273481943,0.751802888,2.749003751,6.684878753,85.95621115,1.030721708,0.257680427,1.599574334,0.266595722,0.088400035,0.063767146,0.596266488,0.430115352,0.262138075,0.246941249,0.001960256,1.030693626,1.030749775,0.257673406,0.257687444,1.605747493,1.593229864,0.267624582,0.265538311,0.088325139,0.088474842,0.06371312,0.063821108,0.603399454,0.588181564,0.4352607,0.424283313,0.262648994,0.261612877,0.24948691,0.24405221,0.001990255,0.001930271,259279.7244,501.4480874,517.0619469,0.492334951,0.129277676,0.0177594,0.137374066,0.133861305,0.003710924,0.027722156,3.379267311,0.085068341,0.025173605,20.80883134,9.60667643,0.461663429,1.879306763,0.923199031,0.491244458,0.129191731,0.017128149,0.132579299,0.129193239,0.017168837,0.132892691,0.133880972,0.003618702,0.027029245,0.133880065,0.003625124,0.027077403,3.379832481,0.082470659,0.024400813,3.379813489,0.082595889,0.024438002,20.80872901,9.606539081,0.461659099,20.80893362,9.606813699,0.461667757,1.879298197,0.923193823,0.491243925,1.879315323,0.923204237,0.49124499,0.352263292,0.028070103,0.079685006,0.082507886,0.058704753,0.711504756,0.093401276,0.018218414,0.195055299,14.7383009,1.516428485,0.102890319,1.502117445,0.93457328,0.622170579,0.352814244,0.031955286,0.09057255,0.351695497,0.02338257,0.06648527,0.082856837,0.059310284,0.715816414,0.082148267,0.05807118,0.706906935,0.093727165,0.020530789,0.219048439,0.093065426,0.01546843,0.166210272,14.76902905,1.739047456,0.117749613,14.70663335,1.245003697,0.084655928,1.503593441,0.934630628,0.621597968,1.500596327,0.934510923,0.622759703,habitat_background_2024
